Seed_Type,Seed_Weight_mg,Moisture_%,Protein_%,Germ_Temp_C,Humidity_%,Germination_Rate_%,Plant_Height_cm,Yield_Days,Yield_Weight_g_per_plant,Label_Best_Treatment
Cowpea,89.33621454404623,11.38151950248427,25.952073508160744,30.93240493983437,77.41420857664936,71.94037502055754,28.986998612807213,59.2364993893311,23.92526027023179,0.024553340182090322
Black gram,71.4338661868483,9.070992110682452,21.536724882675394,25.064575399247353,66.1378061085286,91.05864418537871,24.49276101569121,54.25335214868108,22.48006846277736,0.798333379016504
Mustard,93.3919185762842,8.754578148039203,21.81959225599343,26.401107728221714,64.29238958879087,61.11458476336742,8.933392061710522,79.51656305410614,21.481247645754912,0.7560430457653646
Fenugreek,37.610208916537815,12.612641911037201,27.091501086173658,25.59136561430497,60.89683951368006,88.58251748565601,7.6126667218435,76.8284966366614,16.085714747215235,0.018144557834221087
Fenugreek,83.90471907518781,10.017624083280205,26.20572896540859,29.86263078290617,55.287666287970595,86.36821819331419,36.959070207281705,57.992400632952126,12.347042064125558,0.18005803195942227
Fenugreek,89.70033175321656,8.017344065127887,31.57326906796501,31.449610492446283,70.89526199347611,68.2543955443375,36.13578545828605,54.19201061166757,12.372985299165178,0.2920384277598175
Green gram,21.607487480596397,13.215734278356532,19.375465633849466,31.2965938119637,79.628129399931,68.36243212589719,25.47219418522939,57.30030768480008,11.718276540980328,0.044042088222369546
Black gram,68.94419194973062,13.570899082669886,29.811198208737302,27.900273926252012,78.95812417039508,61.335753351781186,26.290703304366996,71.4639397250226,12.925820213525292,0.844573632712354
Cowpea,70.51493470779644,10.007797771354491,33.31599528598131,27.174639890295214,52.50124265057867,73.33919542874517,24.498836091388185,47.71003218027232,15.7534107812236,0.1417174448991071
Mustard,32.65867011837221,13.92624263357579,20.290039168021497,25.553119093019813,76.36421193394882,85.05171126432003,37.99548885833126,78.96783839705829,14.949737255058055,0.016049678702114156
Mustard,48.75519966499725,10.777350329285527,30.76679093118384,30.50158159565256,62.137698372572785,87.73493613244332,25.18835363207631,72.71986440034487,10.554938204697025,0.5689625067561439
Cowpea,95.42299405330752,11.152368271267186,34.836204919998565,25.603108196483785,52.515853485270604,84.71886724902404,21.999591370478583,71.56108330379976,18.58164199968106,0.3823860990404563
Cotton,90.97693233510844,9.764744340376904,27.367178397714724,27.48376611437185,56.07351183861554,76.74087894733626,26.899800983050334,63.58332227877371,24.647000456515386,0.13112303441461737
Green gram,96.9563043056656,8.079063386322803,26.582013575740127,30.053541042557352,55.38079713872353,92.09687963016452,11.51023346975104,69.41249882058702,18.10232097063907,0.3747702932973521
Fenugreek,79.25405844285464,11.000469161961833,31.927183699687284,27.58034861476861,69.13031414749115,79.0454151782153,38.94171970468177,65.05824479808872,23.006979679589037,0.5473357651635299
Cowpea,31.088176762185093,8.491533430253595,34.05262755795087,28.826977573335448,59.757800018548664,71.40415588754351,35.63296409478715,69.44831764301655,18.752559144707284,0.1358927113562156
Mustard,67.20211583487952,9.1388147509714,22.57957565437971,30.72839620973558,51.99582352568846,69.87450741070991,23.486303817350496,80.40090607399266,13.48499130485546,0.9153765953201176
Cowpea,25.657664345850584,12.326315689443554,29.260211802605898,25.25101016646918,72.20145988637844,66.90671142611632,10.874151849608733,80.53432739042617,23.77801492405137,0.377421559818216
Fenugreek,57.61155407185371,9.310021467168601,21.95084643986006,26.06601468058096,50.75181382215651,86.12382523323589,15.723956094867635,80.19446496273423,14.684582550717776,0.3550742013851682
Black gram,34.55117432461963,11.981929355730976,26.298515218572685,27.1276147233863,74.8359336373016,75.34098681742404,34.71107753847244,66.86285555002705,10.428484851634899,0.6563377862907052
Black gram,42.88561428059606,10.375801328338444,24.549172733242244,26.514131667571327,54.468456400546714,67.91891884897613,20.45560634346646,67.78447309049574,12.702766041801684,0.5442300754977902
Green gram,98.87875130842556,12.101728529662704,23.239894392991083,31.21778818851459,67.62282564644413,73.7603648166835,25.075672016284674,75.15559703736795,10.899542245382115,0.9655283316996621
Fenugreek,47.44870644277421,13.770825157065275,24.668056580658035,31.087620347851995,53.09446035081539,66.62227913308527,31.063605535454275,69.66228404985306,16.35362172792793,0.06663305731635638
Green gram,77.11222434966888,10.585825586444596,24.787876114817962,26.28115199994896,58.92737375741098,61.883362663695934,29.671064765488396,49.3891435362968,15.739420728054398,0.005105302766902908
Fenugreek,42.130757666327085,10.753797915410841,29.217019497128483,31.57421729153554,78.03421842120319,66.91026249555956,7.105836176338979,47.90255109566609,18.107668498626065,0.8577386663443709
Cotton,27.164604493623994,8.013339444026231,21.526602573538653,31.02016460822187,77.85642511120116,71.54270068424469,33.584848206326534,49.575531465196654,22.993074688274735,0.7857040445716882
Mustard,21.38828007558254,13.664585404169804,23.500824590184017,25.89035342362339,52.88638290103134,82.29348896056433,37.34075144667579,75.06022194748893,24.90017448091907,0.08103912043838302
Cotton,48.006360358423876,10.990734342836486,23.551566125331945,28.71967457956566,53.235652191769276,70.9951631887758,23.868536394494136,80.64914216624888,22.51503653432829,0.05095844948432704
Fenugreek,81.43099503692505,9.202334572786972,29.713089213603748,31.581775121625647,75.08095392182268,84.65686120489697,32.70856700561674,46.84140840743142,17.485874723041032,0.6211689979409395
Green gram,69.70466896309813,8.465692911678786,33.45164099080262,31.528033460327794,51.929544782943765,71.35487708383309,33.00102355335191,57.44785769363351,18.933060428007188,0.040893727408758074
Cotton,96.33423108805025,10.13478865023927,30.254964359454938,27.28362258164651,56.926312800208294,68.2461094931548,36.82694762504533,79.7588904273477,24.552632849605494,0.9790280412093626
Cotton,47.43646967408447,12.338081351812637,21.580032692943018,25.597269367819973,54.50692864981512,85.93396864771816,13.09410009085473,48.91159087417359,13.524776602583797,0.34796767625067604
Cowpea,56.223349592916115,8.6382090905639,28.502589252884988,28.10065974046026,69.97384987605379,73.38522293274826,16.549375858808354,72.32675229815904,25.188187238838182,0.03413445745225152
Cowpea,43.66392590175786,12.475621150743937,30.138009035925755,26.403708514194413,71.46187923727506,89.29505951579458,28.508564671226473,65.64733850208685,14.008169758748855,0.26967350307458016
Mustard,38.37108683014439,8.652841323592734,25.13371631236629,30.542814868722004,67.66248258562581,85.71086177412502,23.997811066838455,70.75888148839286,14.532130432829153,0.2759299502059176
Green gram,96.81961801435892,9.337559822542033,24.61763935795148,31.950772964285722,66.03631283848534,84.62805817961053,13.794241480701324,50.80556637055871,23.955202179501832,0.18127442719472353
Green gram,65.38928231830252,13.494259843547006,30.860046529659197,30.39339158053209,66.28248164859804,71.92009918398132,7.587633147247889,65.94189999702532,23.660506432318307,0.4922189224593355
Cotton,33.10805489755976,10.123505469854317,28.752364819432422,25.88217468999455,51.76531555643986,61.93705492770667,34.00703262029622,58.72716396905051,20.802422819690207,0.6342244623474571
Black gram,40.23755370018116,8.267927557258835,25.668926757342227,31.455279226153053,67.79431359873205,63.04350598316814,31.934614555854946,72.1438685482514,25.445280829362467,0.9044848017106666
Green gram,85.47357047621304,9.10264259956969,29.586499007752323,28.56222188315711,50.77708042374619,78.46964776706305,18.018283907389776,74.59331695085731,12.021664044495221,0.9685143648905313
Green gram,64.0828957449522,9.425896404118365,23.361250617262957,25.01168344897057,58.58513563937438,82.23912054270232,21.131920806583626,68.14708861172632,18.005786937777977,0.2835608086337228
Fenugreek,38.89618214404062,13.079525631778832,22.297863367999422,26.46912873227201,69.86141785148409,70.45512262450856,8.942789665559573,51.28414581774597,23.645159431631058,0.4187627085572395
Cotton,90.25344157550606,13.422141542807521,23.991246335933035,29.95430599098894,76.40307403941273,72.20183136700311,32.57658712659768,77.98131456400928,17.396699604127377,0.8159167925632524
Cotton,24.481675915045997,9.839842618644846,33.937427459964816,27.263887132664816,65.30285305216772,93.48815694720972,18.038064562470847,69.77393531540586,16.114791818924516,0.5277136659446002
Cowpea,56.26043520086865,12.245309305680237,23.222385309173482,30.52117085027754,60.18978712408196,82.83040773017206,25.866542626689878,53.12446468267354,20.877840121401523,0.7505124586429027
Green gram,41.14885499072972,10.396523772632737,21.682017320194742,29.441494987798897,51.141554166827035,90.59911925303393,26.64871676291837,65.2928939449948,18.939518280716506,0.32062575041609453
Green gram,27.03788320147145,13.80279783258826,33.34591358651183,29.00546481537569,66.98473023665267,75.87691280410073,7.765556329675035,58.43842233665043,21.96961319476072,0.8859403407572041
Black gram,38.76091185441619,13.34642751495481,33.0028942712974,25.387919207421593,54.62097274513414,71.70827443280578,9.836991940859754,78.21084559871933,24.007483694587354,0.2231405680847438
Fenugreek,60.75937252032308,8.839264356247304,18.259799989852173,25.495113002789008,60.43038755276254,68.1562990652854,38.43342213261866,64.35819266375859,11.794386742509394,0.424765174257687
Green gram,43.491485837405804,12.982777106986612,32.47983618758757,27.961098608446402,58.51424561312288,89.11562813596501,28.640879359279978,44.289528790035625,25.514542324925582,0.11425916889232646
Green gram,68.00276269869445,8.25798554190933,22.55402592687856,29.14990734914467,67.17147092123936,78.75602015608176,17.245248034816402,68.62013613559216,25.407125001130538,0.6063334947332919
Black gram,69.34650581732075,9.19469443356358,28.98613178592768,26.21083220734142,75.70123226250541,81.73388697938836,37.16650923276565,56.55098872287468,19.782127624260703,0.6030731814508976
Cotton,29.47647788783331,13.402563309355253,19.813387421309,26.095344043930464,76.44580520731343,83.03930381719918,24.37304977206335,57.478988737896294,23.711489633816015,0.1951622488343483
Fenugreek,65.76510277568596,13.560607695238426,20.493883892799936,26.122467382229647,69.60403802902715,81.3444258787755,29.003539834779236,56.899775731437856,24.95989115930128,0.3701370525645302
Green gram,81.79256967249384,11.797985224947736,29.72994617298509,27.79446726081168,79.03039879317042,90.28415166151413,27.84591353015049,62.16404408691434,19.112184193508494,0.6603892172211027
Fenugreek,69.54891050104654,12.490502948614601,26.715413159944088,28.826923327647414,72.86480001541005,71.37164908986563,38.113380824084885,44.88201817318055,23.478564559986914,0.27309445408330624
Black gram,59.54577098246746,10.08114008102562,26.585388477107216,27.99813224888006,60.89363049712777,68.2220874324804,18.330225343831366,72.50714346787072,12.87361292686083,0.8876811141359517
Black gram,76.65738335520267,12.076715727510777,32.78556651644415,29.95892412380056,56.19548672008148,71.36861975231282,8.685413606018187,80.70289221469544,22.685393249882885,0.35104372358254377
Mustard,45.56513022751779,13.795132894798495,30.259421740516558,31.89790380226284,68.84690432425839,81.08262819355265,21.695545089115875,51.46507358870777,16.245888289525627,0.2838442584415246
Mustard,55.48745597458308,13.772754504013964,27.49671987127221,25.923353189651262,62.48885465214323,78.9571981501428,39.01630665072264,78.9734835180169,19.917594538905742,0.5675199935757156
Mustard,24.472812234675782,12.399265030532153,18.40145760242677,26.642316793864143,53.42822953531993,70.19501012165391,26.584182422856614,49.36361849111937,10.305535778745204,0.9102188200839645
Cotton,47.412211320062674,12.483737683156225,26.156579616970724,25.19721012716927,76.37347125615669,91.17728471689556,27.554584450326914,77.58562057296041,20.036087320502677,0.9381167667083968
Fenugreek,61.23579195590676,8.771493889434817,28.12656377587895,26.267784115723686,56.70461056119494,90.34003839855441,12.562285257995335,75.6415849743349,15.981951588641605,0.020713939802528225
Mustard,57.13507392699635,13.236245987654854,19.97718115967379,27.725860314584153,54.749077056758914,69.21390364054066,29.937131273323054,62.09287437434464,13.109956452481384,0.013915291327473489
Fenugreek,68.22574836174829,13.28242929634514,29.409462775981844,25.81088354964074,59.557330068723175,87.69439961597949,20.847426329285035,75.1326672474755,14.435500034754929,0.8573091283040759
Fenugreek,98.51462964104185,12.481693046949827,18.790841579024473,27.8232803262303,76.86621857912803,60.91496133591325,36.17761162253236,49.248377433432445,24.242767682120753,0.21549398174933843
Cowpea,86.88479039024789,9.691121213234789,21.43613595520029,27.92887144075567,79.77607174090656,80.69226810533536,18.406807318719647,65.45720042047455,18.171849292936688,0.5576638382804077
Cowpea,27.55042960232374,13.655474638144106,24.898978793391453,26.236352046279123,75.33409131662349,60.3177199867857,16.75561555969226,80.3877431976137,16.120827230116227,0.75149047722791
Fenugreek,83.69046744198127,9.64263018657082,22.997462809140956,26.151409416221586,66.32944549616643,66.38071447437521,22.00359767276203,43.94968866776079,19.42112603685326,0.5926277702850581
Fenugreek,38.343837957974415,11.072281901965585,31.954471996850543,29.865319269152597,65.00042339623732,78.39176200859899,19.78669579736017,62.68363388638673,21.92035929203108,0.2154615385692975
Green gram,50.79487245102571,8.588967451813033,34.844172800632116,27.318526521511632,63.66916125095355,83.67038680043987,33.868302632053826,48.67865912683624,17.39961870061849,0.9721328491577828
Cotton,44.30403435072239,11.738736477031683,33.246105334382484,29.67826755202428,57.927971420067564,84.23587012884752,13.26157045517181,66.0058492910447,18.627741271927,0.2478089655196225
Green gram,58.74539478530873,10.968262807624695,25.96261380598863,31.583868684289662,71.10767466442914,92.05425723232612,32.823673734980716,69.29353215107646,22.40846938872884,0.7190894538835563
Fenugreek,49.55233016089756,13.421421979355664,30.37936058889378,27.452230890700513,78.11669593733235,63.493983703946725,27.664848566096573,64.31266112614863,21.605534821622573,0.11259497901434823
Mustard,34.15480653238717,9.020504123084223,23.903117021129344,26.417204294077184,54.92244460404788,75.75050021110668,12.456431764569011,44.405386874956584,26.057368633891677,0.6414058165783805
Green gram,22.25245435263354,11.496478029252755,21.546147979318185,30.725021170187482,68.54434272727318,67.55802669901725,31.770328123534664,58.06019988353135,16.171946970445298,0.9826804721172874
Fenugreek,85.49883724226851,10.18941093446922,29.42411331473693,31.79394517349207,52.76694441208853,90.9205333313919,38.797998565758945,73.55803537048423,11.89769577095854,0.03507210251647708
Cowpea,58.08087210689385,13.747858921658464,33.235609200106666,28.10387789569628,52.78146188764603,75.60332469482412,33.60054444692064,43.27189731282456,24.011483438848053,0.370441194961475
Cotton,84.76026863336897,9.198889389666267,34.70291490761119,29.181902899527334,68.66133310356281,88.25722856853422,22.053633292552053,53.86432917546818,15.774978346196232,0.22237201451284005
Green gram,80.64160126518053,12.552239925734256,28.43518348496132,31.876931479536196,63.777101598237174,84.6889056804537,38.30673365188594,62.57175306514806,23.893407955051487,0.01261533716988772
Green gram,44.11088643875512,12.614289300013152,31.301109238342654,26.817002028950135,52.07375346303007,72.77575102916344,23.07569044332756,70.55617327073156,14.714646849908647,0.5642920769985779
Cotton,28.167784713683698,10.41810129659571,26.595019916302387,25.207005630671155,72.41376162694696,72.69821780741898,26.56155552885719,47.39182115239461,22.924652959777717,0.742378826924911
Cotton,64.27264476334184,12.859445388063495,21.636140026969912,31.3852998552371,65.57377659674566,80.15872744690901,35.31469516080563,67.20014168120805,13.617485236447717,0.5693868372623725
Green gram,83.56496276771618,9.143999620568135,28.288700724673543,25.698259985399606,59.549341831448125,72.96443745015017,24.414787609788736,63.12227736614973,25.50946745327043,0.7751862660371501
Cowpea,32.6091883184064,11.207641949117626,27.683748536164323,29.733084850911638,78.68851546674466,66.79187431910026,16.55413266152685,58.33420876887182,19.14932759327344,0.005891546251672208
Cotton,37.80602505073661,8.165583442660342,18.864052695801,30.571565560759765,68.10137449994616,69.5261610708812,37.97121660811059,71.5427370735557,15.15554848748717,0.744885151050819
Fenugreek,62.07809790300908,12.97714629201521,31.58651717284259,30.06717614399212,71.38497294462229,68.0214480105164,31.381271754000434,45.568375223987864,25.82944871507452,0.8616658394053036
Cotton,60.955665444426984,11.583906695730441,32.360731294592405,28.92703420764712,50.150426195358456,92.65300428660692,12.184229658235637,43.46458711551483,17.01210256510686,0.4582268599104411
Mustard,73.82650180955754,10.065141871989496,18.135464473288042,26.74493111686362,64.03646835854867,63.87181413437429,37.190191992290934,77.80554682714194,12.929212147012677,0.6355597483969591
Cotton,49.66462215987168,9.606077521608503,20.34067678002133,30.32122012201076,77.24655578075449,84.51596872135774,18.52517728293738,69.11126565340726,10.593901414409341,0.939744200853228
Cotton,85.04708383613728,11.84223360223785,27.579710272361517,29.657996882900424,57.720370343879516,89.20837802615023,24.431500613389137,48.8203578988023,19.221001205671364,0.27142934194288293
Fenugreek,61.76368405619416,11.399404722542597,28.264914281941223,28.205584364064386,54.465978240242514,68.30433021163418,14.462777031581052,58.80432192992118,18.136977681483426,0.5453349886569814
Green gram,72.69686715351507,9.618418544406438,26.50233202338046,31.2494394696893,71.13759292747903,68.84018437310908,34.16384707892726,56.98492050142622,15.479289048519087,0.6948364480887571
Mustard,93.47753903593714,13.298626018206242,28.77152388858388,30.22710873658981,64.96023813339757,67.4568644388636,32.043872004641436,67.02467281307403,24.308353176885287,0.9740781718087461
Fenugreek,70.85011922836128,11.759588508133056,25.870160720589073,31.088255550430326,50.17983495859014,81.48040155038895,12.814864520209614,79.09283475155026,24.381680449406243,0.2707093125021962
Cowpea,75.95262179152783,13.574069848898638,28.149347295436307,31.477202995506058,61.27225944953799,76.96873273508618,37.65339467099296,50.54268734193634,18.36968860582678,0.9382895546539867
Cotton,24.02358515731086,8.945466826947472,18.850132763568425,26.31164698983709,71.7708871506679,91.61440237151346,24.370136613655472,45.34052416117066,12.53457983784584,0.46430314204898426
Fenugreek,99.7035658128062,13.636627398518968,33.99249344603348,26.874658488028132,58.96561360084708,77.50799766331559,15.16700545266471,55.34729559414134,12.87706965959535,0.7809855978426248
Mustard,72.26516329438826,9.576325780827066,34.795655949797336,27.59155127482843,76.2124497984459,74.51738918509112,16.447443592706435,77.54228540273286,15.110795505441214,0.9002377353147958
Mustard,96.3726928762251,11.667952353964889,32.65272799933169,30.887517245135697,79.16489715924567,70.61294444756395,13.018792886995524,80.25966683298407,22.95631814746922,0.9393913104007583
Black gram,22.115591122193273,12.121010083213196,33.47768093740564,27.81816397840952,50.89772386131967,89.63476881535045,10.937512836079254,66.73951248833373,15.197025331051929,0.600744779707491
Cowpea,22.85496465133651,11.04351530252852,29.861171566594656,31.48400502856922,67.46578866480606,82.93373454997469,27.498602917451713,52.14101578217581,13.917191118213868,0.9525965235642856
Cotton,42.50291887607605,9.943122286124742,18.181108201949236,31.593686369761603,56.51091705258704,72.62488054040956,38.77074047570112,45.58223947083906,13.361017858578704,0.12862911391673404
Green gram,76.77663343119266,11.923142117028464,25.62837809975207,30.69820282937159,59.15474440818618,91.0286889138903,18.161364791490605,69.2926148388832,13.9450171233598,0.6170434557782
Fenugreek,86.47263484923803,9.982856228780104,30.611124160586137,31.47053253843409,58.354288656943055,89.10601394994812,37.44476029655349,76.57298821114207,18.931648494354327,0.3438278521534488
Green gram,92.82324682456061,11.057365157418225,21.47184813820301,28.046219549136502,62.40500356280751,85.56694401925577,38.60239225058749,74.90121168626612,20.906477678247292,0.8634882390529453
Mustard,71.01454221866909,11.49803247046133,31.688377000538104,28.157439494293072,58.860519491429656,81.31632929808244,23.744499850519183,70.56318089354123,10.399220971268093,0.43727208315287847
Fenugreek,35.32599364555588,13.475703263460348,25.77797859972575,26.9383444362221,64.85690835065276,92.04483723821991,30.094889344814796,64.83973619358329,19.355925117902725,0.5163746044553365
Black gram,53.10809737589446,8.275997036377154,34.451594633356265,27.109214359156866,71.85724591146897,64.50673488747466,35.408854629649106,53.251990833699615,11.734651683036603,0.08317560698478998
Cowpea,40.76159445118127,9.861043115883785,34.280497969936405,31.097385054891333,65.96950033142602,61.11989049595014,9.97824950846101,59.40081761862423,21.00983188232425,0.48490075524524834
Cotton,83.30747861875379,10.391837129849609,22.607002109458474,31.446807810406618,70.2868806128894,92.28479303249743,33.14741615603098,67.12335694962262,11.778926116204214,0.14711987412917304
Black gram,66.327291793282,8.353240537387931,22.27878152690384,25.734663801591616,74.06034822752568,74.68971167042936,28.03968437630747,51.79081542144348,26.392810738294152,0.1882430749955828
Mustard,59.79596113182524,13.804526306999609,22.95019447986288,26.14178321863337,75.97485169131352,85.46277292502069,26.11643632714997,53.3179081130805,24.309685749877396,0.8780091595648593
Black gram,52.28876968913681,12.847034359053033,19.92761434956907,25.79094074721568,54.05499675723178,82.46519069548197,31.36541726661134,66.40171526076011,19.3147786762172,0.1500151620998782
Cotton,24.81996794486645,11.796975774958117,32.031036848043136,29.086897250560952,58.2945764156218,63.8533482844234,38.07039747979102,55.31339596549935,25.412732348919143,0.5498139981231306
Green gram,49.54160794551524,11.76860334498167,23.92058558397914,25.21642503251402,68.67031203959013,84.41157057518765,23.73614290818417,76.7933198709359,12.044203464690657,0.5068052501655599
Green gram,27.12279590980363,8.882691296590403,24.087743097242154,30.33402744366779,56.433396468248645,87.6700931615459,27.180928507935967,59.164851340861716,26.524847780292326,0.37457635686520185
Black gram,33.53142115397662,9.160547839073754,23.002899147151467,31.811414578665836,54.94945733598581,61.63267417880081,20.049018059186686,52.030349967102524,17.113182777559697,0.835044867499735
Green gram,53.60311433613136,11.285154783623256,21.706975645662755,28.14511901530111,63.53307411834693,79.20755425256061,17.661602074395887,65.25329282337596,14.866316294976542,0.6534301511257752
Cotton,53.96888091340524,10.89581871119517,33.5860411239152,28.29403180678819,58.8864006196797,69.08818853698142,24.494231276967195,77.0163389605037,16.559585055768075,0.9122817493440281
Green gram,43.74892166474331,11.645845301915763,19.71417056435826,29.117421537828093,66.1633047151143,72.49541184060755,37.32752153943571,59.259897845338784,22.909180524830667,0.8356011552777856
Cowpea,94.46187871763236,9.138432507516093,26.716719266794968,30.483881589927346,51.519171642093845,77.01938412398643,16.104671364485597,70.61148561894366,13.226723561888347,0.5652163648756149
Green gram,36.07160854883888,12.742876283263374,33.32167173097526,29.982698620886868,52.84297653654288,88.92187632559458,23.92937836189165,63.84177761349587,16.332354024166527,0.21496333867702078
Mustard,52.87157914021668,9.321012120476224,19.285711002824865,31.172595792355892,55.90579496134681,81.67076400777428,33.48458577297872,61.66154201644163,18.790587375357696,0.1080312623736066
Black gram,96.04927578710732,8.544363087613212,28.482043975831253,25.79906647486437,73.53770167582637,89.64230220798466,7.307009245170568,62.01239182838907,17.540591075736707,0.8091308117969173
Green gram,89.60024710137942,9.658304470189146,18.030202649188563,29.5000754025954,65.45391815612865,67.62353520814052,11.473831551089084,54.57332833370664,21.678579269929227,0.5036630860618871
Cowpea,76.82660279321951,13.305140396748444,31.35082622444301,31.903464798370145,68.57676103485016,66.82420049808323,28.99412208042121,51.13322031388111,12.582778146037136,0.472532526258411
Cotton,33.90642659430905,11.914756887226755,21.23187436545068,25.294340550903552,66.60950869286529,90.8962810094251,19.58596550412198,72.6167512034766,11.569706575947922,0.9604088907320768
Fenugreek,36.34722484605324,10.667555135471328,31.965478659655545,30.9556748492976,72.45255026975929,80.45889386023505,26.04613980260078,44.068488086078396,24.157188222193742,0.7552702711598385
Cowpea,29.31942449582765,11.332698430952334,23.93379970127609,26.606913625405078,63.43355406327078,89.92340393605377,30.48201460971435,50.51840308984727,24.77196180723542,0.4692855241131204
Mustard,54.85565081642792,10.101480901372128,27.67344114307962,31.41012208665135,67.70769667266838,72.48794090621244,15.393879773964116,61.41698203572622,26.10367633686259,0.8149970865102686
Fenugreek,25.850995809705765,12.696547655504087,31.725730625014236,28.434400600887965,70.66418750498113,64.6165038371927,10.587815371685581,61.4102367394714,24.81631715950526,0.6270547336446891
Mustard,72.5289876803737,10.87600117461937,30.007057472322593,25.99599045633846,67.13401754406033,86.9741135802871,34.52209711337411,67.51922705334081,26.135172693643767,0.3464801968692338
Black gram,50.38009846146933,13.561088706644984,24.158571790455007,30.56646160756185,50.85033761289659,63.83886385574989,28.977566983201452,53.83905677095823,18.785546015473614,0.2233473563221251
Fenugreek,89.05209874191672,9.651930470348866,22.383956830305568,30.81188094423245,57.40199334417106,62.27446873100175,14.136130092980736,62.10407492123213,24.873130787049917,0.4845380590217483
Green gram,24.865309006416588,8.24417430036841,20.700166725305486,27.320895214009738,56.220818179534476,63.48557766886793,16.439900207017644,45.97181502502437,19.56713323568234,0.44772220097287607
Black gram,62.514177992875176,12.222096811512959,26.483552627701215,26.829038107992883,71.48110602408244,67.51406722722932,33.67389172922001,60.57138219168824,13.4098400588917,0.5283960961348708
Fenugreek,52.625862145973514,11.56716476616967,23.361510865279282,28.879635369802866,74.69231215255668,78.49238473008913,8.971974310794954,79.59892662277483,24.983710412431005,0.8295297666264757
Fenugreek,28.065307821227204,13.26325583524853,27.33227670450038,25.704816242554518,64.95122398411037,61.930608295591476,11.60392872625114,63.16552878663636,18.870883939434435,0.05899373078434644
Green gram,36.4966817850169,13.28716458898406,20.244712634562518,26.30229955062225,58.0973123150373,70.13772043112859,31.227323548239973,60.27242861628045,24.522965438950514,0.6016827186498499
Cowpea,75.87438876038118,8.174767815193274,26.42415748572101,30.75645253374104,77.86123504330314,90.92116611253093,35.3835634930871,55.020629244015275,23.59429744389803,0.4964835379793445
Fenugreek,80.94485078187083,8.21329737725526,21.477811415052944,27.5420366525571,70.86121674680604,75.09816846599628,33.84229093561758,71.90161367078193,19.099256332629906,0.3981709396312695
Cowpea,54.01579710234852,12.262153567075673,21.42011794775483,31.270418552438027,60.10964042862767,90.78501667262637,20.749007264074216,48.04193243729511,12.889174877208381,0.05453767966639311
Cotton,49.2757888000081,13.890386547970454,30.175249795400745,26.26245053136579,50.26390149953335,60.158945222993104,35.19977856931005,77.06049459417713,22.410260120206626,0.5548150637818104
Fenugreek,25.68054254572207,8.95002825909671,27.234915844531827,28.437626610299194,56.403409575371846,92.03948846779694,9.5612409629907,58.945047331543,12.93883090776307,0.5131920522208993
Cowpea,40.6465841842661,9.758322249883705,30.785583586453924,25.57683896284357,64.55541575115726,86.72454453672258,21.48209071576298,58.557367642016516,24.663559573929028,0.07917166067516779
Mustard,72.21171912247183,8.863458017060248,34.375663021478445,30.479675630772707,66.89703598229552,69.62296363307384,21.606212396428454,80.29409859222163,18.172804138521876,0.1386195726894044
Black gram,26.46131352914626,12.429760405870715,19.352591722401222,30.429993849372885,78.34605092294454,74.74851502267754,19.86576492805196,79.12286740127233,12.056735418133307,0.1601138665022659
Mustard,63.004001602823784,12.827423024918978,28.95582176469796,25.755276811442734,68.68687778120527,91.69082664982835,35.441789363838744,60.00124127033364,13.446957490783635,0.586110572029131
Cotton,34.267377684600525,12.060960873879287,34.15641318878772,30.906794679240463,67.12165670664257,62.38665554456438,31.54383263939267,65.42536557053884,25.38559768093505,0.539567652341585
Black gram,50.47656768016613,12.488117405694481,21.80929249744687,28.11642344379109,69.03288805405533,88.25782603563452,31.420679104188,48.346715951329756,17.852412299741243,0.8014753904790557
Black gram,47.97668011908749,9.428124112768401,24.28612984236193,27.254299340695866,79.12733840821991,81.65111404821512,8.832280206015053,74.6489120117513,22.884134365620383,0.3130463952401593
Mustard,70.40081558726412,8.741780107221977,30.032129781676268,29.659732088793014,62.889919453201266,90.81081414208491,34.350604308446016,66.56173372771735,15.475305258373032,0.21882350987323296
Cowpea,41.07374384653285,11.725523504103098,28.58653026317073,30.402133354383597,63.35153264128633,62.11186064149508,35.7871122037665,49.66456333972303,19.405201209451285,0.9360768318134128
Mustard,93.15841984758383,10.861702951571466,27.858469415400897,27.21748109070502,76.45159825032336,64.77150626107185,35.44899407611889,71.21705593931993,10.805099455027161,0.12231070504735908
Green gram,64.7693733455603,11.624768884567816,31.162225537046105,31.9399003135943,77.15214591921524,89.85744408173844,12.36585039647818,45.69325692733261,16.44862121166773,0.7149857814780306
Cowpea,54.494114646982155,10.02456701809735,33.90125039371438,31.326698162298694,70.19535819299097,88.3061660403873,22.003605544600937,63.97996230619811,17.656304615319417,0.9321637216556558
Black gram,39.4297632355037,9.671466740559254,18.6719818273267,30.44512527441273,78.23978334890555,74.06387523177588,11.732117932020273,70.00663192800234,19.09160517498637,0.8022353420133245
Green gram,29.663828807780177,10.369895706825446,27.150662399339268,29.330447477212772,77.83035027158812,71.40521573852219,9.051770749976214,72.73889738502082,16.298421664807414,0.7774232449074379
Green gram,78.67783245659027,8.150326559240714,24.64930279892616,26.236072718084056,75.27764388535566,88.15405955455125,15.852465110230025,48.279869513807036,26.498014090683576,0.05849973001357167
